ID объекта;Район;Тип планировки;Количество комнат;Первый/Последний этаж;Общая площадь (м2);Жилая площадь (м2);Площадь кухни (м2);Наличие агенства;Состояние;Стоимость (т.руб.)
1851;Орджоникидзевский;Нестандартная;2;ЛОЖЬ;69;38;14;ЛОЖЬ;4;2200
1854;Ленинский;сталинка;2;ИСТИНА;53;29;12;ЛОЖЬ;4;1700
1858;Ленинский;сталинка;2;ЛОЖЬ;58;33;8;ЛОЖЬ;3;1500
1867;Правобережный;брежневка;2;ИСТИНА;42;26;6;ЛОЖЬ;3;1230
1872;Ленинский;хрущевка;2;ЛОЖЬ;41;28;6;ЛОЖЬ;4;1300
1873;Орджоникидзевский;брежневка;2;ИСТИНА;46;32;6;ИСТИНА;5;1650
1876;Правобережный;брежневка;2;ЛОЖЬ;48;33;6;ЛОЖЬ;3;1400
1877;Ленинский;сталинка;2;ИСТИНА;63;35;9;ИСТИНА;3;1630
1879;Правобережный;сталинка;2;ЛОЖЬ;53;32;9;ИСТИНА;4;1700
1882;Правобережный;Нестандартная;2;ЛОЖЬ;51;30;9;ЛОЖЬ;4;1700
1885;Орджоникидзевский;брежневка;2;ЛОЖЬ;47;31;6;ЛОЖЬ;3;1200
1886;Правобережный;брежневка;2;ИСТИНА;45;30;6;ИСТИНА;4;1300
1888;Ленинский;хрущевка;2;ИСТИНА;44;30;6;ИСТИНА;4;1170
1889;Орджоникидзевский;Улучшенная;2;ИСТИНА;50;30;9;ИСТИНА;3;1500
1892;Ленинский;сталинка;2;ЛОЖЬ;63;31;11;ЛОЖЬ;5;1750
1895;Ленинский;сталинка;2;ЛОЖЬ;79;49;9;ЛОЖЬ;3;2050
1898;Правобережный;брежневка;2;ИСТИНА;45;30;6;ЛОЖЬ;4;1300
1899;Правобережный;хрущевка;2;ЛОЖЬ;45;28;6;ЛОЖЬ;3;1250
1901;Правобережный;брежневка;2;ЛОЖЬ;46;28;6;ЛОЖЬ;3;1360
1904;Орджоникидзевский;Нестандартная;2;ЛОЖЬ;45;28;9;ЛОЖЬ;4;1550
1909;Орджоникидзевский;Улучшенная;2;ЛОЖЬ;53;30;9;ЛОЖЬ;4;1550
1911;Ленинский;сталинка;2;ИСТИНА;54;35;6;ИСТИНА;3;1450
1915;Орджоникидзевский;Нестандартная;2;ИСТИНА;58;29;12;ИСТИНА;3;2200
1916;Орджоникидзевский;брежневка;2;ИСТИНА;51;32;6;ЛОЖЬ;3;1350
1920;Правобережный;брежневка;2;ИСТИНА;44;30;6;ИСТИНА;5;1280
1925;Орджоникидзевский;Нестандартная;2;ИСТИНА;78;39;10;ЛОЖЬ;3;1700
1927;Ленинский;сталинка;2;ЛОЖЬ;58;32;14;ИСТИНА;5;1850
1929;Ленинский;брежневка;2;ЛОЖЬ;45;32;6;ИСТИНА;4;1230
1931;Ленинский;сталинка;2;ИСТИНА;47;30;7;ЛОЖЬ;4;1200
1936;Ленинский;сталинка;2;ИСТИНА;57;36;8;ИСТИНА;3;1700
1942;Ленинский;Нестандартная;2;ИСТИНА;48;34;10;ИСТИНА;5;1300
1945;Правобережный;брежневка;2;ИСТИНА;44;28;6;ИСТИНА;3;1250
1947;Ленинский;сталинка;2;ИСТИНА;53;29;12;ЛОЖЬ;4;1700
1949;Правобережный;хрущевка;2;ИСТИНА;45;30;6;ЛОЖЬ;4;1300
1950;Правобережный;хрущевка;2;ЛОЖЬ;45;29;6;ЛОЖЬ;4;1300
1952;Орджоникидзевский;Нестандартная;2;ЛОЖЬ;45;28;9;ЛОЖЬ;4;1550
1960;Орджоникидзевский;свердловский вариант;2;ЛОЖЬ;55;31;9;ЛОЖЬ;4;1620
1965;Орджоникидзевский;свердловский вариант;2;ЛОЖЬ;54;32;10;ЛОЖЬ;4;1600
1970;Орджоникидзевский;свердловский вариант;2;ЛОЖЬ;54;31;9;ЛОЖЬ;3;1620
1971;Правобережный;хрущевка;2;ЛОЖЬ;44;30;6;ЛОЖЬ;3;1290
1974;Ленинский;хрущевка;2;ЛОЖЬ;46;30;6;ЛОЖЬ;4;1300
1977;Орджоникидзевский;Нестандартная;2;ИСТИНА;65;35;14;ИСТИНА;4;1900
1982;Ленинский;сталинка;2;ИСТИНА;46;28;6;ИСТИНА;4;1000
1986;Ленинский;сталинка;2;ЛОЖЬ;53;34;7;ЛОЖЬ;3;2000
1995;Орджоникидзевский;свердловский вариант;2;ЛОЖЬ;52;32;9;ИСТИНА;5;1750
1996;Орджоникидзевский;Нестандартная;2;ИСТИНА;60;36;10;ЛОЖЬ;4;1900
2004;Орджоникидзевский;Улучшенная;2;ЛОЖЬ;50;30;9;ЛОЖЬ;4;1650
2006;Ленинский;брежневка;2;ИСТИНА;45;31;6;ЛОЖЬ;3;1280
2009;Ленинский;хрущевка;2;ИСТИНА;40;30;6;ЛОЖЬ;4;1280
2011;Ленинский;хрущевка;2;ЛОЖЬ;46;30;6;ЛОЖЬ;4;1300
2012;Ленинский;Улучшенная;2;ИСТИНА;50;34;9;ИСТИНА;3;1350
2014;Ленинский;брежневка;2;ИСТИНА;46;31;6;ЛОЖЬ;4;1400
2018;Ленинский;сталинка;2;ИСТИНА;44;29;5;ЛОЖЬ;3;1290
2020;Орджоникидзевский;Улучшенная;2;ИСТИНА;50;29;9;ИСТИНА;4;1900
2022;Правобережный;брежневка;2;ЛОЖЬ;47;33;6;ЛОЖЬ;4;1400
2023;Правобережный;Улучшенная;2;ЛОЖЬ;50;30;9;ЛОЖЬ;5;1660
2025;Орджоникидзевский;Улучшенная;2;ЛОЖЬ;50;32;7;ЛОЖЬ;3;1470
2026;Ленинский;хрущевка;2;ЛОЖЬ;40;28;6;ЛОЖЬ;3;1280
2029;Орджоникидзевский;Улучшенная;2;ЛОЖЬ;66;43;9;ИСТИНА;3;1850
2033;Орджоникидзевский;Улучшенная;2;ЛОЖЬ;51;30;9;ЛОЖЬ;3;1510
2038;Правобережный;хрущевка;2;ЛОЖЬ;46;30;6;ЛОЖЬ;3;1250
2042;Орджоникидзевский;Нестандартная;2;ЛОЖЬ;66;36;14;ИСТИНА;4;2050
2048;Правобережный;хрущевка;2;ЛОЖЬ;45;30;6;ИСТИНА;4;1250
2049;Орджоникидзевский;Нестандартная;2;ИСТИНА;47;32;9;ЛОЖЬ;3;1750
2050;Орджоникидзевский;свердловский вариант;2;ЛОЖЬ;52;32;9;ЛОЖЬ;5;1750
2051;Правобережный;Улучшенная;2;ИСТИНА;49;29;9;ЛОЖЬ;3;1500
2054;Орджоникидзевский;свердловский вариант;2;ЛОЖЬ;55;31;9;ЛОЖЬ;4;1620
2056;Ленинский;сталинка;2;ИСТИНА;49;29;8;ЛОЖЬ;3;1580
2058;Орджоникидзевский;Улучшенная;2;ЛОЖЬ;50;30;9;ЛОЖЬ;4;1790
2060;Правобережный;Улучшенная;2;ЛОЖЬ;50;29;9;ИСТИНА;3;1500
2061;Ленинский;сталинка;2;ЛОЖЬ;52;32;5;ЛОЖЬ;3;1400
2064;Ленинский;хрущевка;2;ЛОЖЬ;46;26;6;ЛОЖЬ;3;1270
2066;Орджоникидзевский;Улучшенная;2;ЛОЖЬ;50;30;9;ИСТИНА;4;1600
2067;Ленинский;Нестандартная;2;ЛОЖЬ;56;39;9;ЛОЖЬ;4;2200
2068;Ленинский;сталинка;2;ИСТИНА;50;33;8;ЛОЖЬ;5;1450
2071;Правобережный;хрущевка;2;ИСТИНА;44;30;6;ИСТИНА;3;1250
2072;Правобережный;брежневка;2;ЛОЖЬ;45;30;6;ЛОЖЬ;4;1300
2073;Орджоникидзевский;Улучшенная;2;ЛОЖЬ;50;30;9;ЛОЖЬ;5;1650
2074;Правобережный;хрущевка;2;ИСТИНА;44;30;6;ИСТИНА;3;1000
2079;Правобережный;хрущевка;2;ЛОЖЬ;44;30;6;ИСТИНА;2;1170
2080;Орджоникидзевский;Нестандартная;2;ИСТИНА;77;38;9;ЛОЖЬ;3;1690
2082;Правобережный;хрущевка;2;ЛОЖЬ;46;33;6;ЛОЖЬ;3;1400
2088;Правобережный;Улучшенная;2;ЛОЖЬ;51;30;9;ЛОЖЬ;5;1730
2090;Ленинский;сталинка;2;ИСТИНА;42;28;6;ЛОЖЬ;3;1400
2099;Орджоникидзевский;Улучшенная;2;ЛОЖЬ;48;30;9;ЛОЖЬ;4;1450
2101;Орджоникидзевский;Улучшенная;2;ЛОЖЬ;50;30;6;ЛОЖЬ;4;1790
2102;Орджоникидзевский;Улучшенная;2;ЛОЖЬ;53;32;9;ЛОЖЬ;3;1600
2106;Ленинский;сталинка;2;ЛОЖЬ;51;32;7;ИСТИНА;4;1620
2109;Ленинский;сталинка;2;ИСТИНА;50;33;8;ЛОЖЬ;5;1450
2112;Правобережный;сталинка;2;ЛОЖЬ;56;32;9;ИСТИНА;3;1140
2115;Правобережный;хрущевка;2;ЛОЖЬ;44;32;5;ЛОЖЬ;4;1300
2118;Орджоникидзевский;Нестандартная;2;ЛОЖЬ;88;51;13;ИСТИНА;4;2300
2120;Орджоникидзевский;Нестандартная;2;ЛОЖЬ;49;29;9;ЛОЖЬ;4;1530
2121;Орджоникидзевский;Нестандартная;2;ИСТИНА;65;38;13;ИСТИНА;3;1750
2122;Правобережный;хрущевка;2;ИСТИНА;43;29;6;ЛОЖЬ;3;1200
2128;Орджоникидзевский;брежневка;2;ИСТИНА;44;28;6;ЛОЖЬ;4;1450
2132;Ленинский;сталинка;2;ЛОЖЬ;62;36;8;ИСТИНА;3;1800
2133;Правобережный;хрущевка;2;ЛОЖЬ;46;31;6;ИСТИНА;5;1410
2134;Орджоникидзевский;Нестандартная;2;ЛОЖЬ;45;28;9;ЛОЖЬ;3;1550
6;Орджоникидзевский;Улучшенная;3;ЛОЖЬ;70;50;9;ИСТИНА;4;2200
8;Ленинский;сталинка;3;ЛОЖЬ;71;48;10;ЛОЖЬ;5;1560
13;Орджоникидзевский;Улучшенная;3;ЛОЖЬ;66;44;8;ЛОЖЬ;4;1800
14;Ленинский;хрущевка;3;ИСТИНА;56;40;6;ИСТИНА;3;1390
15;Орджоникидзевский;Улучшенная;3;ЛОЖЬ;66;42;8;ЛОЖЬ;3;1790
16;Орджоникидзевский;Улучшенная;3;ЛОЖЬ;68;42;9;ЛОЖЬ;4;2000
17;Правобережный;Улучшенная;3;ЛОЖЬ;66;43;9;ЛОЖЬ;4;2100
20;Орджоникидзевский;Улучшенная;3;ЛОЖЬ;65;45;9;ЛОЖЬ;3;1800
22;Орджоникидзевский;Улучшенная;3;ИСТИНА;65;43;9;ЛОЖЬ;4;2150
23;Орджоникидзевский;Улучшенная;3;ЛОЖЬ;65;43;9;ИСТИНА;5;1950
25;Ленинский;Улучшенная;3;ЛОЖЬ;74;49;9;ЛОЖЬ;3;1800
27;Ленинский;сталинка;3;ЛОЖЬ;76;49;9;ЛОЖЬ;4;2180
29;Правобережный;хрущевка;3;ИСТИНА;56;42;6;ИСТИНА;4;1500
36;Ленинский;Нестандартная;3;ИСТИНА;70;49;8;ЛОЖЬ;3;2600
39;Орджоникидзевский;Улучшенная;3;ИСТИНА;65;43;9;ЛОЖЬ;2;1630
40;Ленинский;сталинка;3;ИСТИНА;75;50;9;ЛОЖЬ;4;2100
44;Ленинский;сталинка;3;ЛОЖЬ;76;49;9;ЛОЖЬ;3;1950
46;Орджоникидзевский;Нестандартная;3;ИСТИНА;106;60;11;ЛОЖЬ;4;3200
50;Правобережный;брежневка;3;ЛОЖЬ;65;49;6;ЛОЖЬ;3;1700
58;Орджоникидзевский;брежневка;3;ИСТИНА;60;45;6;ИСТИНА;4;1680
59;Правобережный;Нестандартная;3;ЛОЖЬ;68;40;9;ИСТИНА;3;1920
65;Орджоникидзевский;Улучшенная;3;ИСТИНА;65;43;9;ЛОЖЬ;2;1630
72;Орджоникидзевский;Улучшенная;3;ИСТИНА;65;43;9;ИСТИНА;3;2200
73;Орджоникидзевский;Улучшенная;3;ЛОЖЬ;65;43;9;ИСТИНА;4;1800
74;Орджоникидзевский;брежневка;3;ИСТИНА;59;39;6;ЛОЖЬ;4;1720
75;Ленинский;сталинка;3;ИСТИНА;67;40;9;ЛОЖЬ;3;1930
77;Орджоникидзевский;брежневка;3;ИСТИНА;51;36;6;ИСТИНА;3;1250
84;Ленинский;сталинка;3;ИСТИНА;71;44;12;ЛОЖЬ;5;2500
85;Орджоникидзевский;Улучшенная;3;ЛОЖЬ;65;42;9;ЛОЖЬ;3;1800
92;Правобережный;Улучшенная;3;ИСТИНА;63;43;9;ЛОЖЬ;3;1980
97;Правобережный;Улучшенная;3;ЛОЖЬ;68;47;10;ЛОЖЬ;4;2100
99;Орджоникидзевский;брежневка;3;ИСТИНА;50;34;6;ЛОЖЬ;4;1680
100;Орджоникидзевский;Улучшенная;3;ИСТИНА;65;42;9;ИСТИНА;2;1850
104;Орджоникидзевский;Нестандартная;3;ЛОЖЬ;68;42;12;ЛОЖЬ;4;2250
105;Орджоникидзевский;свердловский вариант;3;ЛОЖЬ;70;42;9;ИСТИНА;4;1900
115;Ленинский;Нестандартная;3;ЛОЖЬ;87;57;10;ЛОЖЬ;4;2300
117;Правобережный;Улучшенная;3;ЛОЖЬ;66;43;9;ЛОЖЬ;3;2100
123;Орджоникидзевский;свердловский вариант;3;ИСТИНА;63;39;9;ЛОЖЬ;4;1850
127;Ленинский;сталинка;3;ИСТИНА;71;54;8;ЛОЖЬ;5;1220
128;Орджоникидзевский;Улучшенная;3;ИСТИНА;67;42;9;ЛОЖЬ;2;1760
130;Правобережный;Нестандартная;3;ИСТИНА;65;42;9;ИСТИНА;4;1900
139;Ленинский;сталинка;3;ЛОЖЬ;82;53;9;ИСТИНА;3;2600
141;Ленинский;сталинка;3;ЛОЖЬ;85;57;8;ЛОЖЬ;4;1550
142;Орджоникидзевский;Улучшенная;3;ИСТИНА;62;37;9;ЛОЖЬ;4;1870
145;Правобережный;брежневка;3;ЛОЖЬ;65;49;6;ЛОЖЬ;3;1700
146;Орджоникидзевский;Нестандартная;3;ЛОЖЬ;65;40;10;ЛОЖЬ;4;1930
147;Орджоникидзевский;Улучшенная;3;ЛОЖЬ;66;42;9;ЛОЖЬ;4;1800
148;Орджоникидзевский;Улучшенная;3;ИСТИНА;65;43;9;ИСТИНА;4;2100
149;Орджоникидзевский;Нестандартная;3;ЛОЖЬ;87;52;12;ЛОЖЬ;4;3220
150;Орджоникидзевский;Улучшенная;3;ИСТИНА;68;45;9;ИСТИНА;3;2500
155;Орджоникидзевский;Улучшенная;3;ЛОЖЬ;65;45;9;ЛОЖЬ;2;1850
156;Ленинский;хрущевка;3;ЛОЖЬ;55;42;6;ЛОЖЬ;3;1550
157;Правобережный;Улучшенная;3;ЛОЖЬ;65;43;9;ИСТИНА;3;1850
158;Орджоникидзевский;Улучшенная;3;ИСТИНА;65;43;9;ЛОЖЬ;3;1850
161;Ленинский;сталинка;3;ЛОЖЬ;94;64;10;ЛОЖЬ;3;3300
163;Орджоникидзевский;Улучшенная;3;ИСТИНА;65;43;8;ЛОЖЬ;4;1780
168;Орджоникидзевский;Улучшенная;3;ИСТИНА;65;43;9;ЛОЖЬ;3;1630
172;Орджоникидзевский;Улучшенная;3;ИСТИНА;65;43;8;ЛОЖЬ;3;1800
175;Орджоникидзевский;брежневка;3;ИСТИНА;62;45;9;ИСТИНА;4;1770
179;Орджоникидзевский;Улучшенная;3;ЛОЖЬ;65;43;9;ЛОЖЬ;4;1800
180;Ленинский;Нестандартная;3;ЛОЖЬ;75;46;9;ЛОЖЬ;3;1800
181;Ленинский;сталинка;3;ЛОЖЬ;78;52;7;ЛОЖЬ;3;1850
183;Правобережный;Улучшенная;3;ИСТИНА;65;45;9;ИСТИНА;4;1750
185;Орджоникидзевский;Улучшенная;3;ЛОЖЬ;65;43;9;ЛОЖЬ;5;2050
187;Орджоникидзевский;Улучшенная;3;ЛОЖЬ;67;42;9;ЛОЖЬ;3;1760
189;Ленинский;сталинка;3;ЛОЖЬ;79;50;9;ЛОЖЬ;3;2600
191;Орджоникидзевский;брежневка;3;ИСТИНА;52;33;6;ЛОЖЬ;3;1500
192;Орджоникидзевский;Улучшенная;3;ЛОЖЬ;65;43;9;ИСТИНА;4;2000
193;Ленинский;сталинка;3;ИСТИНА;71;44;12;ЛОЖЬ;5;2500
194;Ленинский;сталинка;3;ИСТИНА;82;57;9;ЛОЖЬ;3;1100
195;Орджоникидзевский;Улучшенная;3;ЛОЖЬ;65;43;9;ИСТИНА;4;2000
196;Орджоникидзевский;брежневка;3;ИСТИНА;60;39;6;ЛОЖЬ;4;1600
197;Ленинский;сталинка;3;ЛОЖЬ;75;50;9;ЛОЖЬ;4;2100
200;Орджоникидзевский;свердловский вариант;3;ИСТИНА;63;39;9;ЛОЖЬ;4;1850
203;Правобережный;хрущевка;3;ЛОЖЬ;57;39;6;ЛОЖЬ;4;1630
205;Правобережный;брежневка;3;ЛОЖЬ;60;39;6;ИСТИНА;3;1550
206;Орджоникидзевский;Улучшенная;3;ЛОЖЬ;65;42;9;ЛОЖЬ;4;1850
209;Орджоникидзевский;Улучшенная;3;ИСТИНА;65;43;9;ЛОЖЬ;3;1700
221;Орджоникидзевский;Улучшенная;3;ЛОЖЬ;66;42;9;ЛОЖЬ;4;1720
232;Орджоникидзевский;Улучшенная;3;ЛОЖЬ;65;43;9;ИСТИНА;4;2000
233;Орджоникидзевский;Улучшенная;3;ЛОЖЬ;65;43;9;ЛОЖЬ;4;1780
234;Ленинский;сталинка;3;ЛОЖЬ;78;48;12;ЛОЖЬ;3;2200
236;Орджоникидзевский;брежневка;3;ЛОЖЬ;52;36;6;ИСТИНА;3;1580
237;Правобережный;брежневка;3;ЛОЖЬ;59;41;8;ЛОЖЬ;3;1770
242;Орджоникидзевский;Улучшенная;3;ИСТИНА;69;47;9;ИСТИНА;3;1730
243;Правобережный;брежневка;3;ИСТИНА;60;45;7;ЛОЖЬ;3;1750
245;Ленинский;Нестандартная;3;ИСТИНА;122;65;24;ЛОЖЬ;4;4200
247;Орджоникидзевский;брежневка;3;ИСТИНА;50;32;6;ЛОЖЬ;3;1590
250;Правобережный;брежневка;3;ИСТИНА;63;43;6;ИСТИНА;4;1750
251;Правобережный;брежневка;3;ИСТИНА;61;45;6;ЛОЖЬ;3;1700
255;Орджоникидзевский;брежневка;3;ИСТИНА;62;41;6;ИСТИНА;4;1600
257;Орджоникидзевский;брежневка;3;ИСТИНА;60;40;6;ИСТИНА;3;1850
260;Правобережный;брежневка;3;ИСТИНА;65;45;6;ИСТИНА;3;1570
261;Ленинский;брежневка;3;ЛОЖЬ;63;45;7;ИСТИНА;4;1600
265;Орджоникидзевский;Улучшенная;3;ИСТИНА;65;42;9;ИСТИНА;4;2050
267;Орджоникидзевский;брежневка;3;ИСТИНА;47;33;6;ИСТИНА;2;1400
271;Ленинский;сталинка;3;ЛОЖЬ;78;45;9;ЛОЖЬ;3;1900
272;Ленинский;сталинка;3;ИСТИНА;71;54;8;ЛОЖЬ;4;1220
273;Орджоникидзевский;Улучшенная;3;ЛОЖЬ;65;42;8;ЛОЖЬ;4;1930
279;Ленинский;сталинка;3;ИСТИНА;75;42;10;ЛОЖЬ;3;1450
285;Орджоникидзевский;Улучшенная;3;ЛОЖЬ;65;43;9;ИСТИНА;4;2000
